block_id,neighborhood_source,area,count_date,report_month,individuals,tents_structures,vehicles
03RD_AV_J_ST,Marina,Marina,2024-01-25,2024-01-01,3,0,0
03RD_AV_MARKET_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
04TH_AV_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
04TH_AV_A_ST,City Center,City Center,2024-01-25,2024-01-01,6,1,0
04TH_AV_BEECH_ST,Cortez,Cortez,2024-01-25,2024-01-01,2,7,0
04TH_AV_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,2,0,0
04TH_AV_B_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
04TH_AV_CEDAR_ST,Cortez,Cortez,2024-01-25,2024-01-01,3,0,0
04TH_AV_C_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
04TH_AV_G_ST,Marina,Marina,2024-01-25,2024-01-01,2,0,0
04TH_AV_I-5_SB,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
04TH_AV_ISLAND_AV,Marina,Marina,2024-01-25,2024-01-01,1,0,0
04TH_AV_J_ST,Marina,Marina,2024-01-25,2024-01-01,2,0,0
04TH_AV_MARKET_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
05TH_AV_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,6,0,0
05TH_AV_A_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
05TH_AV_BEECH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
05TH_AV_BROADWAY,Gaslamp,Gaslamp,2024-01-25,2024-01-01,15,0,0
05TH_AV_B_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
05TH_AV_CEDAR_ST,Cortez,Cortez,2024-01-25,2024-01-01,11,0,0
05TH_AV_C_ST,City Center,City Center,2024-01-25,2024-01-01,2,1,0
05TH_AV_E_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,4,0,0
05TH_AV_F_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,1,0,0
05TH_AV_G_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,2,0,0
05TH_AV_I-5_SB,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
05TH_AV_ISLAND_AV,Gaslamp,Gaslamp,2024-01-25,2024-01-01,0,0,0
05TH_AV_J_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,1,0,0
05TH_AV_K_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,2,0,0
05TH_AV_MARKET_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,3,0,0
06TH_AV_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
06TH_AV_A_ST,City Center,City Center,2024-01-25,2024-01-01,3,0,0
06TH_AV_BEECH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
06TH_AV_BROADWAY,Gaslamp,Gaslamp,2024-01-25,2024-01-01,1,0,0
06TH_AV_B_ST,City Center,City Center,2024-01-25,2024-01-01,1,0,0
06TH_AV_CEDAR_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
06TH_AV_C_ST,City Center,City Center,2024-01-25,2024-01-01,9,0,0
06TH_AV_E_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,2,0,0
06TH_AV_F_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,0,0,0
06TH_AV_G_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,3,0,0
06TH_AV_I-5_SB,Cortez,Cortez,2024-01-25,2024-01-01,0,0,1
06TH_AV_ISLAND_AV,Gaslamp,Gaslamp,2024-01-25,2024-01-01,0,0,0
06TH_AV_J_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,5,0,0
06TH_AV_K_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,4,0,0
06TH_AV_L_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,1,0,0
06TH_AV_MARKET_ST,Gaslamp,Gaslamp,2024-01-25,2024-01-01,3,0,0
07TH_AV_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
07TH_AV_A_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
07TH_AV_BEECH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
07TH_AV_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,0,0,0
07TH_AV_B_ST,City Center,City Center,2024-01-25,2024-01-01,2,0,0
07TH_AV_CEDAR_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
07TH_AV_C_ST,City Center,City Center,2024-01-25,2024-01-01,2,0,0
07TH_AV_E_ST,East Village,East Village,2024-01-25,2024-01-01,2,0,0
07TH_AV_F_ST,East Village,East Village,2024-01-25,2024-01-01,3,0,0
07TH_AV_G_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
07TH_AV_I-5_SB,Cortez,Cortez,2024-01-25,2024-01-01,0,1,0
07TH_AV_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,3,4,0
07TH_AV_J_ST,South East Village,East Village,2024-01-25,2024-01-01,1,0,0
07TH_AV_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
08TH_AV_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
08TH_AV_A_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
08TH_AV_BEECH_ST,Cortez,Cortez,2024-01-25,2024-01-01,2,0,0
08TH_AV_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,0,0,0
08TH_AV_B_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
08TH_AV_CEDAR_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
08TH_AV_C_ST,City Center,City Center,2024-01-25,2024-01-01,2,0,0
08TH_AV_DATE_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
08TH_AV_E_ST,East Village,East Village,2024-01-25,2024-01-01,10,0,0
08TH_AV_F_ST,East Village,East Village,2024-01-25,2024-01-01,2,0,0
08TH_AV_G_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
08TH_AV_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
08TH_AV_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,1,6,0
09TH_AV_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
09TH_AV_A_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
09TH_AV_BEECH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
09TH_AV_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,0,5,0
09TH_AV_B_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
09TH_AV_CEDAR_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
09TH_AV_C_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
09TH_AV_DATE_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
09TH_AV_E_ST,East Village,East Village,2024-01-25,2024-01-01,7,20,0
09TH_AV_F_ST,East Village,East Village,2024-01-25,2024-01-01,5,0,0
09TH_AV_G_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
09TH_AV_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
09TH_AV_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
10TH_AV_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
10TH_AV_A_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
10TH_AV_BEECH_ST,Cortez,Cortez,2024-01-25,2024-01-01,1,0,0
10TH_AV_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,0,0,0
10TH_AV_B_ST,City Center,City Center,2024-01-25,2024-01-01,1,0,0
10TH_AV_CEDAR_ST,Cortez,Cortez,2024-01-25,2024-01-01,1,0,0
10TH_AV_C_ST,City Center,City Center,2024-01-25,2024-01-01,9,2,0
10TH_AV_DATE_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
10TH_AV_E_ST,East Village,East Village,2024-01-25,2024-01-01,1,6,0
10TH_AV_F_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
10TH_AV_G_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
10TH_AV_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
10TH_AV_J_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
10TH_AV_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
11TH_AV_A_ST,City Center,City Center,2024-01-25,2024-01-01,3,0,0
11TH_AV_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,5,5,0
11TH_AV_B_ST,City Center,City Center,2024-01-25,2024-01-01,1,0,0
11TH_AV_C_ST,City Center,City Center,2024-01-25,2024-01-01,16,2,0
11TH_AV_E_ST,East Village,East Village,2024-01-25,2024-01-01,1,0,0
11TH_AV_F_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
11TH_AV_G_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
11TH_AV_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
11TH_AV_J_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
11TH_AV_K_ST,South East Village,East Village,2024-01-25,2024-01-01,3,0,0
11TH_AV_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
12TH_AV_PARK_BL,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
13TH_ST_BROADWAY,East Village,East Village,2024-01-25,2024-01-01,8,13,0
13TH_ST_C_ST,East Village,East Village,2024-01-25,2024-01-01,1,0,0
13TH_ST_E_ST,East Village,East Village,2024-01-25,2024-01-01,1,0,0
13TH_ST_F_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
13TH_ST_G_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
13TH_ST_IMPERIAL_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
13TH_ST_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,1,0,0
13TH_ST_J_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
13TH_ST_K_ST,South East Village,East Village,2024-01-25,2024-01-01,20,2,0
13TH_ST_L_ST,South East Village,East Village,2024-01-25,2024-01-01,2,0,0
13TH_ST_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,1,0,0
14TH_ST_BROADWAY,East Village,East Village,2024-01-25,2024-01-01,0,0,0
14TH_ST_C_ST,East Village,East Village,2024-01-25,2024-01-01,1,0,0
14TH_ST_E_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
14TH_ST_F_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
14TH_ST_G_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
14TH_ST_IMPERIAL_AV,South East Village,East Village,2024-01-25,2024-01-01,4,1,0
14TH_ST_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,1,0,0
14TH_ST_J_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
14TH_ST_K_ST,South East Village,East Village,2024-01-25,2024-01-01,2,0,1
14TH_ST_L_ST,South East Village,East Village,2024-01-25,2024-01-01,7,1,0
14TH_ST_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,3,1,0
15TH_ST_BROADWAY,East Village,East Village,2024-01-25,2024-01-01,0,0,0
15TH_ST_C_ST,East Village,East Village,2024-01-25,2024-01-01,3,0,0
15TH_ST_E_ST,East Village,East Village,2024-01-25,2024-01-01,1,3,0
15TH_ST_F_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,1
15TH_ST_G_ST,East Village,East Village,2024-01-25,2024-01-01,4,0,0
15TH_ST_IMPERIAL_AV,South East Village,East Village,2024-01-25,2024-01-01,25,7,0
15TH_ST_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
15TH_ST_J_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
15TH_ST_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,1,0,0
16TH_ST_BROADWAY,East Village,East Village,2024-01-25,2024-01-01,0,0,0
16TH_ST_C_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
16TH_ST_E_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
16TH_ST_F_ST,East Village,East Village,2024-01-25,2024-01-01,5,3,1
16TH_ST_G_ST,East Village,East Village,2024-01-25,2024-01-01,10,3,0
16TH_ST_IMPERIAL_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
16TH_ST_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
16TH_ST_J_ST,South East Village,East Village,2024-01-25,2024-01-01,5,2,0
16TH_ST_K_ST,South East Village,East Village,2024-01-25,2024-01-01,2,1,0
16TH_ST_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,1,10,0
17TH_ST_BROADWAY,East Village,East Village,2024-01-25,2024-01-01,0,0,0
17TH_ST_C_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
17TH_ST_E_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
17TH_ST_F_ST,East Village,East Village,2024-01-25,2024-01-01,15,5,0
17TH_ST_G_ST,East Village,East Village,2024-01-25,2024-01-01,0,3,0
17TH_ST_IMPERIAL_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,4
17TH_ST_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,2,4,0
17TH_ST_J_ST,South East Village,East Village,2024-01-25,2024-01-01,7,3,0
17TH_ST_K_ST,South East Village,East Village,2024-01-25,2024-01-01,17,8,0
17TH_ST_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,2,7,0
CALIFORNIA_ST_W_ASH_ST,Columbia,Columbia,2024-01-25,2024-01-01,1,0,0
CALIFORNIA_ST_W_BROADWAY,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
COLUMBIA_ST_W_ASH_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
COLUMBIA_ST_W_A_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
COLUMBIA_ST_W_B_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
COLUMBIA_ST_W_C_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
COLUMBIA_ST_W_G_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_A_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_B_ST,City Center,City Center,2024-01-25,2024-01-01,0,1,0
FRONT_ST_W_C_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_E_ST,City Center,City Center,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_F_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_G_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_MARKET_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
FRONT_ST_W_MARKET_ST__2,Marina,Marina,2024-01-25,2024-01-01,0,0,0
I-5_SB_IMPERIAL_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
I-5_SB_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,1,0,0
I-5_SB_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,0,1,0
I-5_SB_OFF_RA_J_ST,South East Village,East Village,2024-01-25,2024-01-01,3,15,0
I-5_SB_OFF_RA_Map_Border,South East Village,East Village,2024-01-25,2024-01-01,1,3,0
I-5_SB_ON_RA_BROADWAY,East Village,East Village,2024-01-25,2024-01-01,0,0,0
I-5_SB_ON_RA_C_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
I-5_SB_ON_RA_E_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
I-5_SB_ON_RA_F_ST,East Village,East Village,2024-01-25,2024-01-01,0,2,0
I-5_SB_ON_RA_G_ST,East Village,East Village,2024-01-25,2024-01-01,3,12,0
I-5_SB_ON_RA_Map_Border,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
INDIA_ST_W_ASH_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
INDIA_ST_W_A_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
INDIA_ST_W_B_ST,Columbia,Columbia,2024-01-25,2024-01-01,12,0,0
KETTNER_BL_W_ASH_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
KETTNER_BL_W_A_ST,Columbia,Columbia,2024-01-25,2024-01-01,3,0,0
KETTNER_BL_W_BROADWAY,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
KETTNER_BL_W_E_ST,Marina,Marina,2024-01-25,2024-01-01,1,4,0
KETTNER_BL_W_F_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
KETTNER_BL_W_G_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
Map_Border_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,0,0,0
Map_Border_IMPERIAL_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
Map_Border_NATIONAL_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
NATIONAL_AV_IMPERIAL_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
PARK_BL_A_ST,City Center,City Center,2024-01-25,2024-01-01,1,6,0
PARK_BL_BROADWAY,City Center,City Center,2024-01-25,2024-01-01,3,0,0
PARK_BL_B_ST,City Center,City Center,2024-01-25,2024-01-01,5,0,0
PARK_BL_C_ST,City Center,City Center,2024-01-25,2024-01-01,15,0,0
PARK_BL_E_ST,East Village,East Village,2024-01-25,2024-01-01,1,1,0
PARK_BL_F_ST,East Village,East Village,2024-01-25,2024-01-01,0,0,0
PARK_BL_G_ST,East Village,East Village,2024-01-25,2024-01-01,2,0,0
PARK_BL_ISLAND_AV,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
PARK_BL_J_ST,South East Village,East Village,2024-01-25,2024-01-01,46,3,0
PARK_BL_MARKET_ST,South East Village,East Village,2024-01-25,2024-01-01,2,0,0
PARK_BL_RUSS_BL,City Center,City Center,2024-01-25,2024-01-01,0,0,0
SR-163_NB_ON_RA_ASH_ST,Cortez,Cortez,2024-01-25,2024-01-01,2,1,0
STATE_ST_Map_Border,Marina,Marina,2024-01-25,2024-01-01,2,0,0
STATE_ST_W_ASH_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
STATE_ST_W_A_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
STATE_ST_W_BROADWAY,Columbia,Columbia,2024-01-25,2024-01-01,2,0,0
STATE_ST_W_B_ST,Columbia,Columbia,2024-01-25,2024-01-01,1,0,0
STATE_ST_W_C_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
STATE_ST_W_G_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
TONY_GWYNN_DR_K_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
TONY_GWYNN_DR_L_ST,South East Village,East Village,2024-01-25,2024-01-01,0,0,0
UNION_ST_W_ASH_ST,Columbia,Columbia,2024-01-25,2024-01-01,2,6,0
UNION_ST_W_A_ST,Columbia,Columbia,2024-01-25,2024-01-01,2,0,0
UNION_ST_W_BROADWAY,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
UNION_ST_W_B_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
UNION_ST_W_C_ST,Columbia,Columbia,2024-01-25,2024-01-01,0,0,0
UNION_ST_W_E_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
UNION_ST_W_F_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
UNION_ST_W_G_ST,Marina,Marina,2024-01-25,2024-01-01,0,0,0
01ST_AV_I-5_SB,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_ASH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_A_ST,City Center,City Center,2025-01-31,2025-01-01,3,0,0
01ST_AV_W_BEECH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_BROADWAY,City Center,City Center,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_B_ST,City Center,City Center,2025-01-31,2025-01-01,4,1,0
01ST_AV_W_CEDAR_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_C_ST,City Center,City Center,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_E_ST,City Center,City Center,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_F_ST,City Center,City Center,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_G_ST,Marina,Marina,2025-01-31,2025-01-01,0,0,0
01ST_AV_W_ISLAND_AV,Marina,Marina,2025-01-31,2025-01-01,1,0,0
01ST_AV_W_MARKET_ST,Marina,Marina,2025-01-31,2025-01-01,0,0,0
02ND_AV_ASH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
02ND_AV_BEECH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
02ND_AV_CEDAR_ST,Cortez,Cortez,2025-01-31,2025-01-01,1,0,0
02ND_AV_C_ST,City Center,City Center,2025-01-31,2025-01-01,0,0,0
02ND_AV_G_ST,Marina,Marina,2025-01-31,2025-01-01,0,0,0
02ND_AV_I-5_SB,Cortez,Cortez,2025-01-31,2025-01-01,2,0,0
02ND_AV_ISLAND_AV,Marina,Marina,2025-01-31,2025-01-01,0,0,0
02ND_AV_MARKET_ST,Marina,Marina,2025-01-31,2025-01-01,1,0,0
03RD_AV_ASH_ST,Cortez,Cortez,2025-01-31,2025-01-01,3,0,0
03RD_AV_A_ST,City Center,City Center,2025-01-31,2025-01-01,64,0,0
03RD_AV_BEECH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
03RD_AV_CEDAR_ST,Cortez,Cortez,2025-01-31,2025-01-01,3,1,0
03RD_AV_C_ST,City Center,City Center,2025-01-31,2025-01-01,2,0,0
03RD_AV_G_ST,Marina,Marina,2025-01-31,2025-01-01,0,0,0
03RD_AV_I-5_SB,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
03RD_AV_ISLAND_AV,Marina,Marina,2025-01-31,2025-01-01,0,0,0
03RD_AV_J_ST,Marina,Marina,2025-01-31,2025-01-01,0,0,0
03RD_AV_MARKET_ST,Marina,Marina,2025-01-31,2025-01-01,1,0,0
04TH_AV_ASH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
04TH_AV_A_ST,City Center,City Center,2025-01-31,2025-01-01,2,0,0
04TH_AV_BEECH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
04TH_AV_BROADWAY,City Center,City Center,2025-01-31,2025-01-01,3,0,0
04TH_AV_B_ST,City Center,City Center,2025-01-31,2025-01-01,1,0,0
04TH_AV_CEDAR_ST,Cortez,Cortez,2025-01-31,2025-01-01,6,0,0
04TH_AV_C_ST,City Center,City Center,2025-01-31,2025-01-01,0,0,0
04TH_AV_G_ST,Marina,Marina,2025-01-31,2025-01-01,3,0,0
04TH_AV_I-5_SB,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
04TH_AV_ISLAND_AV,Marina,Marina,2025-01-31,2025-01-01,2,0,0
04TH_AV_J_ST,Marina,Marina,2025-01-31,2025-01-01,0,0,0
04TH_AV_MARKET_ST,Marina,Marina,2025-01-31,2025-01-01,0,0,0
05TH_AV_ASH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
05TH_AV_A_ST,City Center,City Center,2025-01-31,2025-01-01,2,2,0
05TH_AV_BEECH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
05TH_AV_BROADWAY,Gaslamp,Gaslamp,2025-01-31,2025-01-01,6,0,0
05TH_AV_B_ST,City Center,City Center,2025-01-31,2025-01-01,2,0,0
05TH_AV_CEDAR_ST,Cortez,Cortez,2025-01-31,2025-01-01,13,0,0
05TH_AV_C_ST,City Center,City Center,2025-01-31,2025-01-01,1,0,0
05TH_AV_E_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,2,0,0
05TH_AV_F_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,2,0,0
05TH_AV_G_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,0,0,0
05TH_AV_I-5_SB,Cortez,Cortez,2025-01-31,2025-01-01,1,0,0
05TH_AV_ISLAND_AV,Gaslamp,Gaslamp,2025-01-31,2025-01-01,1,0,0
05TH_AV_J_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,2,0,0
05TH_AV_K_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,1,0,0
05TH_AV_MARKET_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,3,0,0
06TH_AV_ASH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
06TH_AV_A_ST,City Center,City Center,2025-01-31,2025-01-01,1,0,0
06TH_AV_BEECH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
06TH_AV_BROADWAY,Gaslamp,Gaslamp,2025-01-31,2025-01-01,8,0,0
06TH_AV_B_ST,City Center,City Center,2025-01-31,2025-01-01,7,0,0
06TH_AV_CEDAR_ST,Cortez,Cortez,2025-01-31,2025-01-01,2,0,0
06TH_AV_C_ST,City Center,City Center,2025-01-31,2025-01-01,16,0,0
06TH_AV_E_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,0,0,0
06TH_AV_F_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,4,0,0
06TH_AV_G_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,3,0,0
06TH_AV_I-5_SB,Cortez,Cortez,2025-01-31,2025-01-01,2,0,1
06TH_AV_ISLAND_AV,Gaslamp,Gaslamp,2025-01-31,2025-01-01,0,0,0
06TH_AV_J_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,2,0,0
06TH_AV_K_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,2,0,0
06TH_AV_L_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,2,0,0
06TH_AV_MARKET_ST,Gaslamp,Gaslamp,2025-01-31,2025-01-01,3,0,0
07TH_AV_ASH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
07TH_AV_A_ST,City Center,City Center,2025-01-31,2025-01-01,0,0,0
07TH_AV_BEECH_ST,Cortez,Cortez,2025-01-31,2025-01-01,0,0,0
07TH_AV_BROADWAY,City Center,City Center,2025-01-31,2025-01-01,3,0,0
07TH_AV_B_ST,City Center,City Center,2025-01-31,2025-01-01,3,0,0
07TH_AV_CEDAR_ST,Cortez,Cortez,2025-01-31,2025-01-01,2,0,0
07TH_AV_C_ST,City Center,City Center,2025-01-31,2025-01-01,0,0,0
07TH_AV_E_ST,East Village,East Village,2025-01-31,2025-01-01,0,0,0
07TH_AV_F_ST,East Village,East Village,2025-01-31,2025-01-01,4,0,0
07TH_AV_G_ST,East Village,East Village,2025-01-31,2025-01-01,0,0,0
07TH_AV_I-5_SB,Cortez,Cortez,2025-01-31,2025-01-01,6,0,0
07TH_AV_ISLAND_AV,South East Village,East Village,2025-01-31,2025-01-01,2,2,0
07TH_AV_J_ST,South East Village,East Village,2025-01-31,2025-01-01,0,0,0
07TH_AV_MARKET_ST,South East Village,East Village,2025-01-31,2025-01-01,0,0,0
08TH_AV_ASH_ST,Cortez,Cortez,2025-01-31,2025-01-01,1,0,0
